run_name,agent,model,backend,task,trial,reward,passed,weighted_gen_tok_s,model_baseline,valid,reason
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,fix-git,fix-git__FHFpDzX,0.0,0,65.21,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,prove-plus-comm,prove-plus-comm__8U35YQk,0.0,0,65.21,64.17,1,valid
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,local,broken-python,broken-python__voZHqrE,0.0,0,23.98,64.17,0,infra_slow
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,winning-avg-corewars,winning-avg-corewars__sAjCgaT,,0,29.86,28.55,0,ungraded
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,prove-plus-comm,prove-plus-comm__nc5Hd7D,,0,30.25,28.55,0,ungraded
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,build-pmars,build-pmars__iF7CktM,,0,27.64,28.55,0,ungraded
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,fix-git,fix-git__HNjB8SZ,0.0,0,29.05,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,pypi-server,pypi-server__FW3Liiy,0.0,0,27.81,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,polyglot-c-py,polyglot-c-py__WhATvLM,0.0,0,32.64,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,build-pov-ray,build-pov-ray__p35qbuv,,0,28.06,28.55,0,ungraded
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,headless-terminal,headless-terminal__wjaA8So,0.0,0,25.11,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,git-leak-recovery,git-leak-recovery__kDprnpz,0.0,0,39.05,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__or8FeAG,0.0,0,24.15,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,code-from-image,code-from-image__jYrHkZV,0.0,0,41.62,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,cobol-modernization,cobol-modernization__9ibZ2iK,0.0,0,24.75,28.55,1,valid
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,local,kv-store-grpc,kv-store-grpc__G6L7Vwz,,0,24.66,28.55,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,legal-summary-extraction,legal-summary-extraction__rjwejMF,,0,46.5,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,jsonl-aggregator,jsonl-aggregator__RhCQzDW,1.0,1,50.11,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,polyglot-c-py,polyglot-c-py__tPLXfi2,,0,46.78,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,pypi-server,pypi-server__x8BtBWj,1.0,1,47.91,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,jq-data-processing,jq-data-processing__ppZo8Li,1.0,1,48.83,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,code-from-image,code-from-image__5ysEeP6,1.0,1,49.65,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,cobol-modernization,cobol-modernization__qF7QFQu,,0,46.5,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,kv-store-grpc,kv-store-grpc__JZMLuJJ,1.0,1,50.6,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,amuse-install,amuse-install__5x55nSo,1.0,1,48.27,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,schemelike-metacircular-eval,schemelike-metacircular-eval__oheReeK,,0,46.09,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__7ifXWS8,1.0,1,47.92,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__a2xnQUo,1.0,1,46.82,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,smiles-data-lab,smiles-data-lab__iFNDebo,,0,,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,california-housing-api,california-housing-api__8i4XEz5,1.0,1,46.43,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,convolutional-layers,convolutional-layers__SMFoJ58,,0,45.95,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,cosign-keyless-signing,cosign-keyless-signing__2ZgARGj,0.0,0,45.77,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,log-summary,log-summary__QiUH5FW,1.0,1,50.66,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,schedule-vacation,schedule-vacation__XWZFHxn,0.0,0,48.01,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,protein-sequence,protein-sequence__T6ww5KF,,0,,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,build-pmars,build-pmars__qEK9vzu,1.0,1,47.28,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,ekf-localization,ekf-localization__K25WAJQ,1.0,1,48.32,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__RffSANY,1.0,1,46.66,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,systemd-log-monitoring,systemd-log-monitoring__LvrQCta,1.0,1,48.18,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,supply-chain-fulfillment,supply-chain-fulfillment__DL8KRj6,1.0,1,45.07,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__dGbFm53,,0,46.04,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,vimscript-vim-quine,vimscript-vim-quine__Z6VRu3d,,0,46.22,48.15,0,ungraded
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,mlflow-register,mlflow-register__MhFDeXx,1.0,1,49.58,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,git-leak-recovery,git-leak-recovery__dwYrrCA,1.0,1,50.96,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,playing-card-recognition,playing-card-recognition__AmqYPq6,0.0,0,45.79,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,headless-terminal,headless-terminal__kp5SeD6,1.0,1,49.51,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,pandas-etl,pandas-etl__ACdTtvZ,0.0,0,49.48,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,fix-git,fix-git__H3PR84C,1.0,1,50.62,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,prove-plus-comm,prove-plus-comm__udDZhYm,1.0,1,51.21,48.15,1,valid
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,local,broken-python,broken-python__5UstFPS,1.0,1,50.22,48.15,1,valid
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,legal-summary-extraction,legal-summary-extraction__xVg9AZb,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,jsonl-aggregator,jsonl-aggregator__RYr6uZq,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,polyglot-c-py,polyglot-c-py__aXpCBSB,,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,pypi-server,pypi-server__N5Typj3,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,jq-data-processing,jq-data-processing__iPA7cvz,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,code-from-image,code-from-image__tf4qJ5D,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__rYyMgL8,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,kv-store-grpc,kv-store-grpc__v6Yf7hU,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,image-tile-identification,image-tile-identification__mgTp4ha,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,amuse-install,amuse-install__BNetmb8,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__Rxn92nu,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,winning-avg-corewars,winning-avg-corewars__cvU79QR,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__oNQ48R7,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__VfVJoYG,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,smiles-data-lab,smiles-data-lab__WF7vZ8U,,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,california-housing-api,california-housing-api__5noVGU4,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,convolutional-layers,convolutional-layers__mhsHLDB,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cosign-keyless-signing,cosign-keyless-signing__cAz95q2,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,log-summary,log-summary__EnVuHha,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,schedule-vacation,schedule-vacation__ZLWxSih,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,protein-sequence,protein-sequence__c8JYTmQ,,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-pmars,build-pmars__A9FeMwA,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,ekf-localization,ekf-localization__zfUpxn3,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__HsdNbNt,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,build-pov-ray,build-pov-ray__nR8zBUm,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,systemd-log-monitoring,systemd-log-monitoring__buXnaZd,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,supply-chain-fulfillment,supply-chain-fulfillment__F7XJwLJ,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__vRGaZzk,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,vimscript-vim-quine,vimscript-vim-quine__BYuPZag,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,mlflow-register,mlflow-register__U2RxPhd,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,git-leak-recovery,git-leak-recovery__T4zaQwf,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,playing-card-recognition,playing-card-recognition__vKHhqNJ,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,headless-terminal,headless-terminal__2BLs3uZ,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,pandas-etl,pandas-etl__H6KMMNF,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,fix-git,fix-git__mWPsHSq,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,prove-plus-comm,prove-plus-comm__WTpXnbV,0.0,0,,56.29,0,agent_integration_failure
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,local,broken-python,broken-python__ubWjfXu,0.0,0,,56.29,0,agent_integration_failure
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,legal-summary-extraction,legal-summary-extraction__5G23c8c,0.0,0,48.52,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,jsonl-aggregator,jsonl-aggregator__VhcSNvB,1.0,1,7.5,48.15,0,infra_slow
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,code-from-image,code-from-image__8VorkVR,0.0,0,51.14,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,kv-store-grpc,kv-store-grpc__FpxRy8R,1.0,1,49.56,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__wWWjpVz,1.0,1,46.82,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,smiles-data-lab,smiles-data-lab__eJpUHbA,,0,,48.15,0,ungraded
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,log-summary,log-summary__PUPxY6K,1.0,1,50.6,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,schedule-vacation,schedule-vacation__6madRwd,1.0,1,47.58,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,protein-sequence,protein-sequence__oLn8mGG,,0,,48.15,0,ungraded
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,systemd-log-monitoring,systemd-log-monitoring__5GgXi5d,0.0,0,48.15,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,supply-chain-fulfillment,supply-chain-fulfillment__TcziDsG,0.0,0,47.69,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,vimscript-vim-quine,vimscript-vim-quine__rWRUeRf,0.0,0,48.29,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,mlflow-register,mlflow-register__G5wKHav,1.0,1,49.17,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,git-leak-recovery,git-leak-recovery__GEPdvQe,0.0,0,50.26,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,playing-card-recognition,playing-card-recognition__kBRRWBt,0.0,0,46.72,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,headless-terminal,headless-terminal__ntnbYR6,0.0,0,47.25,48.15,1,valid
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,local,pandas-etl,pandas-etl__qPbDuGU,1.0,1,49.86,48.15,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,legal-summary-extraction,legal-summary-extraction__Qr9BEiD,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,jsonl-aggregator,jsonl-aggregator__AHFEU42,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,polyglot-c-py,polyglot-c-py__yeu5hJP,,0,,56.29,0,ungraded
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,pypi-server,pypi-server__8pG6pRd,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,jq-data-processing,jq-data-processing__kjpXdYd,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,code-from-image,code-from-image__sxDSMWn,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__Gj3XqHx,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,kv-store-grpc,kv-store-grpc__sfxRwfL,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,image-tile-identification,image-tile-identification__yxaVSjp,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,amuse-install,amuse-install__HreUsgS,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__gMTnpzu,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,winning-avg-corewars,winning-avg-corewars__um4bqSQ,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__f8nmmLF,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__965QUqK,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,smiles-data-lab,smiles-data-lab__iKgsRLW,,0,,56.29,0,ungraded
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,california-housing-api,california-housing-api__MtFsG3S,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,convolutional-layers,convolutional-layers__7v2kpjo,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,cosign-keyless-signing,cosign-keyless-signing__MHjo8VU,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,log-summary,log-summary__5BbUC6A,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,schedule-vacation,schedule-vacation__GQRAG2G,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,protein-sequence,protein-sequence__RLCp9BJ,,0,,56.29,0,ungraded
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,build-pmars,build-pmars__PtbmLDx,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,ekf-localization,ekf-localization__XoUJT3W,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__CtaPtRK,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,build-pov-ray,build-pov-ray__FfDjPJ7,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,systemd-log-monitoring,systemd-log-monitoring__4UDPmJb,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,supply-chain-fulfillment,supply-chain-fulfillment__yzNkfk5,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__Uh2YJcg,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,vimscript-vim-quine,vimscript-vim-quine__e2wiaQg,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,mlflow-register,mlflow-register__eFLEHtk,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,git-leak-recovery,git-leak-recovery__2sMvvHa,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,playing-card-recognition,playing-card-recognition__xoRM9wK,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,headless-terminal,headless-terminal__xBXUJBy,1.0,1,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,pandas-etl,pandas-etl__fnRwMwJ,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,fix-git,fix-git__BKNXjyN,0.0,0,,56.29,1,valid
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,prove-plus-comm,prove-plus-comm__X2X2EXn,1.0,1,,56.29,1,valid
