run_name,agent,model,task,trial,backend,source,reward,graded,passed,n_calls,sum_completion_tokens,sum_prompt_tokens,max_prompt_tokens,weighted_gen_tok_s,n_truncated
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,systemd-log-monitoring,systemd-log-monitoring__y4PTWZT,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,supply-chain-fulfillment,supply-chain-fulfillment__kycGU87,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,hydra-debug-slurm-mode,hydra-debug-slurm-mode__RKaJPqv,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,vimscript-vim-quine,vimscript-vim-quine__5KJ2XmG,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,mlflow-register,mlflow-register__wQbe4gd,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,git-leak-recovery,git-leak-recovery__8Qd3oTU,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,playing-card-recognition,playing-card-recognition__CTfDLcg,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,headless-terminal,headless-terminal__xKrGA2b,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,pandas-etl,pandas-etl__N4R4PjX,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__6VULcoP,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__wTEZgxm,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,swe-agent,Qwen3-Coder-30B-A3B-Instruct,broken-python,broken-python__VgyX875,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,build-pmars,build-pmars__BLhNAEA,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,winning-avg-corewars,winning-avg-corewars__nZSNCsL,local,terminal-bench,0.0,1,0,39,8047,367353,16712,18.26,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,headless-terminal,headless-terminal__fUpdazL,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,cobol-modernization,cobol-modernization__EGLqHm8,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,fix-git,fix-git__rPj2EZp,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,kv-store-grpc,kv-store-grpc__9FM8qjg,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,build-pov-ray,build-pov-ray__SyKHgii,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,polyglot-c-py,polyglot-c-py__if2F9T7,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,code-from-image,code-from-image__Sg5B9sP,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,git-leak-recovery,git-leak-recovery__fhkxawC,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,prove-plus-comm,prove-plus-comm__GXDepxM,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,pypi-server,pypi-server__8tKPrkx,local,terminal-bench,,0,0,1,0,0,0,,0
terminus-2-gemma3-12b-it,terminus-2,gemma-3-12b-it,schemelike-metacircular-eval,schemelike-metacircular-eval__GgQeLbC,local,terminal-bench,,0,0,1,0,0,0,,0
test-claude-code,claude-code,claude-sonnet-4-20250514,fix-git,fix-git__Wz7XAgq,local,terminal-bench,,0,0,0,0,0,0,,0
test-claude-code,claude-code,claude-sonnet-4-20250514,fix-git,fix-git__bgVqZj9,local,terminal-bench,0.0,1,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,legal-summary-extraction,legal-summary-extraction__NyXKgRQ,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,jsonl-aggregator,jsonl-aggregator__TXPo3AM,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,polyglot-c-py,polyglot-c-py__5uHBGmb,local,terminal-bench,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,jq-data-processing,jq-data-processing__Fo4kcjC,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,code-from-image,code-from-image__bNnKVnS,local,terminal-bench,0.0,1,0,2,167,13010,6540,1.25,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__Wx84k4C,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,smiles-data-lab,smiles-data-lab__TminfZg,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,log-summary,log-summary__rGQYbiL,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,schedule-vacation,schedule-vacation__QL6TRBD,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,protein-sequence,protein-sequence__aeyUPhg,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,systemd-log-monitoring,systemd-log-monitoring__EsgDvTd,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,supply-chain-fulfillment,supply-chain-fulfillment__Fgj6z84,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,hydra-debug-slurm-mode,hydra-debug-slurm-mode__unxufgN,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,vimscript-vim-quine,vimscript-vim-quine__BFdWMgR,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,mlflow-register,mlflow-register__z6zJk3J,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,playing-card-recognition,playing-card-recognition__guo34G7,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-glm-4.7-flash-gguf-local,openhands,GLM-4.7-Flash,pandas-etl,pandas-etl__qxdnkW6,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,legal-summary-extraction,legal-summary-extraction__qFyar9x,local,openthoughts-tblite,0.0,1,0,23,16098,410291,32721,64.16,3
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,jsonl-aggregator,jsonl-aggregator__EizVivv,local,openthoughts-tblite,0.0,1,0,8,19534,127933,19363,64.24,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,jq-data-processing,jq-data-processing__CwoxHba,local,openthoughts-tblite,0.0,1,0,10,18090,125755,15715,64.58,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,cobol-modernization,cobol-modernization__Z6B3jbT,local,terminal-bench,0.0,1,0,10,5024,89886,9744,65.16,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,image-tile-identification,image-tile-identification__xjUiGak,local,openthoughts-tblite,0.0,1,0,3,4920,27384,9357,64.94,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,amuse-install,amuse-install__gJnfZt6,local,openthoughts-tblite,0.0,1,0,5,2288,41493,8519,25.24,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,winning-avg-corewars,winning-avg-corewars__phsnrce,local,terminal-bench,0.0,1,0,3,1799,24951,8375,24.5,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,smiles-data-lab,smiles-data-lab__nQbPHXa,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,convolutional-layers,convolutional-layers__tLK8K7M,local,openthoughts-tblite,0.0,1,0,3,1136,31569,10581,43.57,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,cosign-keyless-signing,cosign-keyless-signing__XqVsuJs,local,openthoughts-tblite,0.0,1,0,7,4191,72684,10626,64.49,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,protein-sequence,protein-sequence__HytUdJ6,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,build-pmars,build-pmars__9u2J8gZ,local,terminal-bench,0.0,1,0,3,3875,24748,8389,65.05,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,ekf-localization,ekf-localization__ipkpXrJ,local,openthoughts-tblite,0.0,1,0,4,16564,75987,22322,63.64,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,cryptographic-protocol-verifier,cryptographic-protocol-verifier__u4PZh5N,local,openthoughts-tblite,0.0,1,0,4,4023,37358,9436,64.32,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,build-pov-ray,build-pov-ray__N5vxgCn,local,terminal-bench,0.0,1,0,5,4672,41354,8522,65.17,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,systemd-log-monitoring,systemd-log-monitoring__kzkH43C,local,openthoughts-tblite,0.0,1,0,3,1597,28558,9642,34.34,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,hydra-debug-slurm-mode,hydra-debug-slurm-mode__zL3gCua,local,openthoughts-tblite,0.0,1,0,8,7238,70633,9174,65.06,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,pandas-etl,pandas-etl__yqhytDF,local,openthoughts-tblite,0.0,1,0,4,11457,59064,17028,64.46,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,fix-git,fix-git__FHFpDzX,local,terminal-bench,0.0,1,0,6,4897,49524,8437,65.21,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,prove-plus-comm,prove-plus-comm__8U35YQk,local,terminal-bench,0.0,1,0,5,3396,44004,9205,65.21,0
openhands-nemotron-3-nano-30b-a3b-gguf-64gb,openhands,Nemotron-3-Nano-30B-A3B,broken-python,broken-python__voZHqrE,local,openthoughts-tblite,0.0,1,0,5,3217,40639,8277,23.98,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,winning-avg-corewars,winning-avg-corewars__sAjCgaT,local,terminal-bench,,0,0,23,9465,321341,30649,29.86,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,prove-plus-comm,prove-plus-comm__nc5Hd7D,local,terminal-bench,,0,0,39,9914,529794,32618,30.25,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,build-pmars,build-pmars__iF7CktM,local,terminal-bench,,0,0,62,9753,1345695,32641,27.64,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,fix-git,fix-git__HNjB8SZ,local,terminal-bench,0.0,1,0,91,24892,1393203,29823,29.05,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,pypi-server,pypi-server__FW3Liiy,local,terminal-bench,0.0,1,0,9,1251,22000,3396,27.81,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,polyglot-c-py,polyglot-c-py__WhATvLM,local,terminal-bench,0.0,1,0,19,6870,158057,16840,32.64,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__p35qbuv,local,terminal-bench,,0,0,33,15792,542628,32368,28.06,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,headless-terminal,headless-terminal__wjaA8So,local,terminal-bench,0.0,1,0,21,14865,201304,23524,25.11,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__kDprnpz,local,terminal-bench,0.0,1,0,11,2806,45226,7243,39.05,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__or8FeAG,local,terminal-bench,0.0,1,0,43,27220,680214,30842,24.15,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,code-from-image,code-from-image__jYrHkZV,local,terminal-bench,0.0,1,0,8,1287,14420,2569,41.62,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__9ibZ2iK,local,terminal-bench,0.0,1,0,13,6408,87231,13517,24.75,0
terminus-2-llama31-8b-instruct,terminus-2,Llama-3.1-8B-Instruct,kv-store-grpc,kv-store-grpc__G6L7Vwz,local,terminal-bench,,0,0,46,15311,721223,32003,24.66,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,legal-summary-extraction,legal-summary-extraction__rjwejMF,local,openthoughts-tblite,,0,0,11,2884,144152,32252,46.5,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,jsonl-aggregator,jsonl-aggregator__RhCQzDW,local,openthoughts-tblite,1.0,1,1,5,1208,12449,3561,50.11,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,polyglot-c-py,polyglot-c-py__tPLXfi2,local,terminal-bench,,0,0,33,13541,547844,32249,46.78,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,pypi-server,pypi-server__x8BtBWj,local,terminal-bench,1.0,1,1,37,6941,508692,22684,47.91,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,jq-data-processing,jq-data-processing__ppZo8Li,local,openthoughts-tblite,1.0,1,1,24,4071,150623,10138,48.83,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,code-from-image,code-from-image__5ysEeP6,local,terminal-bench,1.0,1,1,13,3155,68575,10635,49.65,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,cobol-modernization,cobol-modernization__qF7QFQu,local,terminal-bench,,0,0,32,13816,567028,31917,46.5,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,kv-store-grpc,kv-store-grpc__JZMLuJJ,local,terminal-bench,1.0,1,1,20,3314,86019,6902,50.6,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,amuse-install,amuse-install__5x55nSo,local,openthoughts-tblite,1.0,1,1,18,2655,150123,16384,48.27,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,schemelike-metacircular-eval,schemelike-metacircular-eval__oheReeK,local,terminal-bench,,0,0,19,17037,283120,30444,46.09,1
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__7ifXWS8,local,openthoughts-tblite,1.0,1,1,15,7025,186098,17421,47.92,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__a2xnQUo,local,openthoughts-tblite,1.0,1,1,13,10225,207101,23172,46.82,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,smiles-data-lab,smiles-data-lab__iFNDebo,local,openthoughts-tblite,,0,0,0,0,0,0,,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,california-housing-api,california-housing-api__8i4XEz5,local,openthoughts-tblite,1.0,1,1,19,9238,290117,25479,46.43,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,convolutional-layers,convolutional-layers__SMFoJ58,local,openthoughts-tblite,,0,0,9,14761,173717,32458,45.95,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,cosign-keyless-signing,cosign-keyless-signing__2ZgARGj,local,openthoughts-tblite,0.0,1,0,27,12583,529169,31958,45.77,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,log-summary,log-summary__QiUH5FW,local,openthoughts-tblite,1.0,1,1,5,800,7426,2044,50.66,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,schedule-vacation,schedule-vacation__XWZFHxn,local,openthoughts-tblite,0.0,1,0,9,3496,76807,12064,48.01,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,protein-sequence,protein-sequence__T6ww5KF,local,openthoughts-tblite,,0,0,0,0,0,0,,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,build-pmars,build-pmars__qEK9vzu,local,terminal-bench,1.0,1,1,36,6304,506125,23562,47.28,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,ekf-localization,ekf-localization__K25WAJQ,local,openthoughts-tblite,1.0,1,1,14,5048,132980,13471,48.32,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,cryptographic-protocol-verifier,cryptographic-protocol-verifier__RffSANY,local,openthoughts-tblite,1.0,1,1,15,8054,190495,22704,46.66,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,systemd-log-monitoring,systemd-log-monitoring__LvrQCta,local,openthoughts-tblite,1.0,1,1,18,5919,151627,13879,48.18,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,supply-chain-fulfillment,supply-chain-fulfillment__DL8KRj6,local,openthoughts-tblite,1.0,1,1,18,11611,367045,30949,45.07,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,hydra-debug-slurm-mode,hydra-debug-slurm-mode__dGbFm53,local,openthoughts-tblite,,0,0,53,14151,861679,32169,46.04,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,vimscript-vim-quine,vimscript-vim-quine__Z6VRu3d,local,openthoughts-tblite,,0,0,47,14183,972159,32583,46.22,1
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,mlflow-register,mlflow-register__MhFDeXx,local,openthoughts-tblite,1.0,1,1,8,1917,33953,5936,49.58,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,git-leak-recovery,git-leak-recovery__dwYrrCA,local,terminal-bench,1.0,1,1,11,2238,36995,5354,50.96,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,playing-card-recognition,playing-card-recognition__AmqYPq6,local,openthoughts-tblite,0.0,1,0,37,15159,582165,32461,45.79,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,headless-terminal,headless-terminal__kp5SeD6,local,terminal-bench,1.0,1,1,17,6542,125779,13757,49.51,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,pandas-etl,pandas-etl__ACdTtvZ,local,openthoughts-tblite,0.0,1,0,9,2819,41142,7255,49.48,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,fix-git,fix-git__H3PR84C,local,terminal-bench,1.0,1,1,14,2665,62726,7178,50.62,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,prove-plus-comm,prove-plus-comm__udDZhYm,local,terminal-bench,1.0,1,1,9,1710,21172,3503,51.21,0
terminus-2-qwen3-coder-next-gguf-64gb,terminus-2,Qwen3-Coder-Next,broken-python,broken-python__5UstFPS,local,openthoughts-tblite,1.0,1,1,10,2047,27093,4341,50.22,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,legal-summary-extraction,legal-summary-extraction__xVg9AZb,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,jsonl-aggregator,jsonl-aggregator__RYr6uZq,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__aXpCBSB,local,terminal-bench,,0,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,pypi-server,pypi-server__N5Typj3,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,jq-data-processing,jq-data-processing__iPA7cvz,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,code-from-image,code-from-image__tf4qJ5D,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__rYyMgL8,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,kv-store-grpc,kv-store-grpc__v6Yf7hU,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,image-tile-identification,image-tile-identification__mgTp4ha,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,amuse-install,amuse-install__BNetmb8,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__Rxn92nu,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,winning-avg-corewars,winning-avg-corewars__cvU79QR,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__oNQ48R7,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__VfVJoYG,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,smiles-data-lab,smiles-data-lab__WF7vZ8U,local,openthoughts-tblite,,0,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,california-housing-api,california-housing-api__5noVGU4,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,convolutional-layers,convolutional-layers__mhsHLDB,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,cosign-keyless-signing,cosign-keyless-signing__cAz95q2,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,log-summary,log-summary__EnVuHha,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,schedule-vacation,schedule-vacation__ZLWxSih,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,protein-sequence,protein-sequence__c8JYTmQ,local,openthoughts-tblite,,0,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__A9FeMwA,local,terminal-bench,0.0,1,0,0,0,0,0,,0
